typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","616","POL","Poland","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","223","false","8","kg","223","false","223","false","0","false","7943","0","7943","0","false","true",
"C","A","20200101","2020","52","2020","626","TLS","Timor-Leste","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7800.64","false","8","kg","7800.64","false","7800.64","false","0","false","55496.21",,"55496.21","0","false","true",
"C","A","20200101","2020","52","2020","634","QAT","Qatar","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7156","false","8","kg","7156","false","7156","false","0","false","29598.193","0","29598.193","0","false","true",
"C","A","20200101","2020","52","2020","682","SAU","Saudi Arabia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1287","false","8","kg","1287","false","1287","false","0","false","22041.599",,"22041.599","0","false","true",
"C","A","20200101","2020","52","2020","690","SYC","Seychelles","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72.84","false","5","u","10","false","72.84","false","0","false","1291.961",,"1291.961","0","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","77138","false","8","kg","77138","false","77138","false","0","false","63165.645","0","63165.645","0","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71466.02","false","7","l","71466.02","false","71466.02","false","0","false","331343.905","0","331343.905","0","false","true",
"C","A","20200101","2020","52","2020","703","SVK","Slovakia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","234","false","8","kg","234","false","234","false","0","false","2092.349","2092.349","2092.349","0","false","true",
"C","A","20200101","2020","52","2020","704","VNM","Viet Nam","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44506.486","true","-1","N/A","0","false","44506.486","true","0","false","227822.372","0","227822.372","6","false","true",
"C","A","20200101","2020","52","2020","705","SVN","Slovenia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","677","false","8","kg","677","false","677","false","0","false","2438.42","0","2438.42","0","false","true",
"C","A","20200101","2020","52","2020","710","ZAF","South Africa","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8552.09","false","8","kg","8552.09","false","8552.09","false","0","false","0","80592.037","80592.037","0","false","true",
"C","A","20200101","2020","52","2020","724","ESP","Spain","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7217","false","8","kg","7217","false","7217","false","0","false","55529.858","0","55529.858","0","false","true",
"C","A","20200101","2020","52","2020","752","SWE","Sweden","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3411.307","true","-1","N/A","0","false","3411.307","true","0","false","10857.4","0","10857.4","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","8","kg","8","false","8","false","0","false","730.36","0","730.36","0","false","true",
"C","A","20200101","2020","52","2020","764","THA","Thailand","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","56455.595","true","-1","N/A","0","false","56455.595","true","0","false","512612.882",,"512612.882","6","false","true",
"C","A","20200101","2020","52","2020","776","TON","Tonga","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","718","false","7","l","718","false","718","false","0","false","6566.551",,"6566.551","0","false","true",
"C","A","20200101","2020","52","2020","780","TTO","Trinidad and Tobago","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","81","false","7","l","6","false","81","false","0","false","1382.6","0","1382.6","0","false","true",
"C","A","20200101","2020","52","2020","784","ARE","United Arab Emirates","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32442.5","false","8","kg","32442.5","false","32442.5","false","0","false","250110.272","0","250110.272","0","false","true",
"C","A","20200101","2020","52","2020","792","TUR","Türkiye","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16","false","8","kg","16","false","16","false","0","false","1384","11","1384","0","false","true",
"C","A","20200101","2020","52","2020","804","UKR","Ukraine","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18.09","false","8","kg","18.09","false","18.09","false","0","false","256.97","0","256.97","0","false","true",
"C","A","20200101","2020","52","2020","818","EGY","Egypt","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15233.748","true","-1","N/A","0","false","15233.748","true","0","false","76829.416",,"76829.416","6","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32837","false","8","kg","32837","false","32837","false","0","false","276600.676","0","276600.676","0","false","true",
"C","A","20200101","2020","52","2020","834","TZA","United Rep. of Tanzania","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10795","false","8","kg","10795","false","10795","false","0","false","27732.18","0","27732.18","0","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","222314","false","7","l","165879","false","222314","false","0","false","4162502","0","4162502","0","false","true",
"C","A","20200101","2020","52","2020","854","BFA","Burkina Faso","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13437","false","8","kg","13437","false","13437","false","0","false","141339.862","0","141339.862","0","false","true",
"C","A","20200101","2020","52","2020","894","ZMB","Zambia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","363.1","false","7","l","363.1","false",,"false","0","false","27441.009",,"27441.009","0","false","true",
"C","A","20210101","2021","52","2021","32","ARG","Argentina","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37.62","false","8","kg","37.62","false","37.62","false","0","false","293.36","286.93","293.36","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22991.7","false","7","l","22991.7","false","22991.7","false","0","false","173462.125","159740.748","173462.125","0","false","true",
